Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Full_Name
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,8519358373,Average,False,Cloud Tech,Florida,Charlie Garcia
EMP1719,David,Brown,30,HR-California,Active,2023-03-14,77985.88,david.brown@example.com,9079779611,Average,True,HR,California,David Brown
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,878057214,Poor,False,Finance,New York,Bob Johnson
EMP1721,Bob,Williams,30,DevOps-California,Active,2024-02-05,106583.88,bob.williams@example.com,1494097625,Good,True,DevOps,California,Bob Williams
EMP1722,Alice,Brown,35,HR-Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,3748453985,Good,True,HR,Florida,Alice Brown
EMP1723,Alice,Smith,40,Cloud Tech-California,Pending,2020-03-25,72352.16,alice.smith@example.com,2895090590,Average,True,Cloud Tech,California,Alice Smith
EMP1724,Frank,Smith,30,DevOps-New York,Active,2020-04-13,97154.47,frank.smith@example.com,1918623391,Good,True,DevOps,New York,Frank Smith
EMP1725,Heidi,Jones,30,Sales-Illinois,Active,2021-03-30,80235.5,heidi.jones@example.com,2071511695,Good,False,Sales,Illinois,Heidi Jones
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,6672521451,Poor,False,HR,Texas,Charlie Williams
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,6471246334,Excellent,True,Finance,Illinois,Eva Williams
EMP1728,Heidi,Jones,30,Admin-Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,1571840907,Average,True,Admin,Florida,Heidi Jones
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,2021-10-24,97931.66,david.brown@example.com,512080055,Average,True,Cloud Tech,California,David Brown
EMP1730,Bob,Williams,40,Finance-California,Inactive,2021-01-25,72451.69,bob.williams@example.com,4099512396,Poor,True,Finance,California,Bob Williams
EMP1731,Alice,Smith,35,Admin-California,Pending,2024-08-09,119311.14,alice.smith@example.com,2835129591,Poor,True,Admin,California,Alice Smith
EMP1732,Charlie,Smith,40,Cloud Tech-New York,Active,2023-11-04,76167.46,charlie.smith@example.com,7282709080,Good,False,Cloud Tech,New York,Charlie Smith
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,4415298216,Average,False,DevOps,Texas,Bob Garcia
EMP1734,Eva,Johnson,25,HR-Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,3929578670,Excellent,False,HR,Nevada,Eva Johnson
EMP1735,David,Williams,30,Admin-New York,Pending,2022-12-07,102524.86,david.williams@example.com,8153523735,Poor,False,Admin,New York,David Williams
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,507918157,Excellent,True,Finance,Illinois,Charlie Brown
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,9988683451,Excellent,True,DevOps,Illinois,Eva Jones
EMP1738,Bob,Jones,40,DevOps-California,Pending,2024-10-11,113900.81,bob.jones@example.com,7346666169,Average,True,DevOps,California,Bob Jones
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,7158796473,Average,True,HR,Nevada,Bob Brown
EMP1740,Bob,Davis,35,Finance-Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,803149981,Poor,True,Finance,Illinois,Bob Davis
EMP1741,Heidi,Miller,30,DevOps-Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,5080046357,Average,False,DevOps,Texas,Heidi Miller
EMP1742,Heidi,Johnson,40,DevOps-New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,688285030,Average,True,DevOps,New York,Heidi Johnson
EMP1743,Eva,Jones,30,Sales-California,Active,2023-07-05,68037.56,eva.jones@example.com,7235137398,Average,False,Sales,California,Eva Jones
EMP1744,Alice,Williams,30,HR-New York,Active,2021-11-30,112802.27,alice.williams@example.com,63140351,Excellent,False,HR,New York,Alice Williams
EMP1745,Bob,Johnson,40,Sales-Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,6356022938,Poor,False,Sales,Nevada,Bob Johnson
EMP1746,David,Williams,30,Admin-Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,4694346065,Good,False,Admin,Florida,David Williams
EMP1747,David,Davis,30,Sales-Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,6437490606,Excellent,True,Sales,Illinois,David Davis
EMP1748,Charlie,Smith,40,Admin-Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,2311127127,Average,False,Admin,Nevada,Charlie Smith
EMP1749,Bob,Johnson,30,HR-New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,5246484493,Excellent,False,HR,New York,Bob Johnson
EMP1750,Grace,Garcia,40,HR-Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,1163187327,Average,False,HR,Florida,Grace Garcia
EMP1751,Eva,Jones,30,Admin-Texas,Active,2021-01-13,51833.88,eva.jones@example.com,771130620,Average,True,Admin,Texas,Eva Jones
EMP1752,Eva,Johnson,30,Sales-Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,1369572789,Excellent,True,Sales,Illinois,Eva Johnson
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,8335090253,Poor,True,DevOps,Florida,Frank Johnson
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,2573066247,Average,False,Finance,Florida,Frank Johnson
EMP1755,Grace,Miller,25,HR-Florida,Active,2024-02-29,96993.74,grace.miller@example.com,1323570712,Poor,False,HR,Florida,Grace Miller
EMP1756,David,Johnson,25,Admin-Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,9848228500,Good,True,Admin,Florida,David Johnson
EMP1757,David,Williams,40,Finance-Texas,Pending,2024-02-14,107703.0,david.williams@example.com,1688092549,Average,False,Finance,Texas,David Williams
EMP1758,Grace,Smith,30,DevOps-Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,2130609068,Poor,True,DevOps,Illinois,Grace Smith
EMP1759,Alice,Davis,30,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,1309810795,Poor,True,Cloud Tech,Florida,Alice Davis
EMP1760,David,Brown,30,Sales-Florida,Pending,2020-03-21,89039.07,david.brown@example.com,4967379456,Good,False,Sales,Florida,David Brown
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,7278532425,Poor,False,HR,Florida,Alice Johnson
EMP1762,Heidi,Jones,30,Finance-California,Pending,2020-04-21,98296.71,heidi.jones@example.com,4250642075,Poor,False,Finance,California,Heidi Jones
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,8362536666,Good,False,Cloud Tech,Nevada,Heidi Johnson
EMP1764,Charlie,Jones,40,Finance-California,Inactive,2020-02-21,62521.5,charlie.jones@example.com,7767555627,Average,True,Finance,California,Charlie Jones
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,2023-11-17,95400.35,david.williams@example.com,3333939577,Poor,True,Cloud Tech,California,David Williams
EMP1766,Charlie,Jones,25,Cloud Tech-Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,6543627186,Poor,True,Cloud Tech,Texas,Charlie Jones
EMP1767,Grace,Garcia,30,Sales-New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,4960335825,Poor,True,Sales,New York,Grace Garcia
EMP1768,Frank,Brown,30,DevOps-New York,Active,2024-11-14,60122.52,frank.brown@example.com,8627036923,Excellent,True,DevOps,New York,Frank Brown
EMP1769,Alice,Smith,40,HR-California,Pending,2024-04-23,117267.63,alice.smith@example.com,9269326572,Good,False,HR,California,Alice Smith
EMP1770,Charlie,Jones,25,Admin-New York,Active,2023-06-29,87358.27,charlie.jones@example.com,2759980110,Excellent,True,Admin,New York,Charlie Jones
EMP1771,Heidi,Jones,40,Sales-Texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,5155322,Good,True,Sales,Texas,Heidi Jones
EMP1772,Heidi,Smith,40,Finance-Florida,Active,2023-05-16,92007.15,heidi.smith@example.com,4159597751,Average,True,Finance,Florida,Heidi Smith
EMP1773,Eva,Brown,30,DevOps-Illinois,Active,2020-04-10,62938.8,eva.brown@example.com,4418222617,Average,False,DevOps,Illinois,Eva Brown
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,9628874311,Poor,False,Admin,Texas,Frank Johnson
EMP1775,Bob,Jones,25,Cloud Tech-Florida,Active,2020-11-26,97046.33,bob.jones@example.com,7102676719,Good,False,Cloud Tech,Florida,Bob Jones
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,9579927078,Average,False,DevOps,Illinois,Charlie Smith
EMP1777,Frank,Garcia,40,Cloud Tech-Florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,5515122945,Good,True,Cloud Tech,Florida,Frank Garcia
EMP1778,Eva,Garcia,35,Sales-Florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,2135415969,Average,True,Sales,Florida,Eva Garcia
EMP1779,Bob,Williams,30,DevOps-Nevada,Pending,2020-06-28,83856.41,bob.williams@example.com,9962543847,Excellent,False,DevOps,Nevada,Bob Williams
EMP1780,Eva,Smith,40,Sales-California,Inactive,2022-12-12,90259.99,eva.smith@example.com,752034475,Average,False,Sales,California,Eva Smith
EMP1781,Charlie,Williams,30,Sales-Florida,Pending,2024-02-02,94230.03,charlie.williams@example.com,5047158028,Excellent,True,Sales,Florida,Charlie Williams
EMP1782,Charlie,Garcia,30,Admin-Nevada,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,904637659,Average,True,Admin,Nevada,Charlie Garcia
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,4655866524,Poor,False,Sales,Florida,Bob Brown
EMP1784,David,Johnson,25,DevOps-New York,Pending,2021-07-30,67809.23,david.johnson@example.com,4837441714,Excellent,False,DevOps,New York,David Johnson
EMP1785,Eva,Smith,30,Sales-California,Active,2020-08-21,98008.51,eva.smith@example.com,8102131250,Average,False,Sales,California,Eva Smith
EMP1786,Alice,Davis,30,Admin-California,Inactive,2023-10-09,83537.58,alice.davis@example.com,2931100590,Poor,False,Admin,California,Alice Davis
EMP1787,Alice,Garcia,30,Finance-New York,Pending,2022-08-01,112444.08,alice.garcia@example.com,2975191022,Excellent,True,Finance,New York,Alice Garcia
EMP1788,Frank,Garcia,40,Finance-Nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,1211063300,Poor,True,Finance,Nevada,Frank Garcia
EMP1789,Frank,Davis,30,Sales-Texas,Active,2023-03-28,97984.53,frank.davis@example.com,6583737926,Good,True,Sales,Texas,Frank Davis
EMP1790,Frank,Miller,25,Admin-California,Active,2021-11-25,118853.31,frank.miller@example.com,4907280122,Good,False,Admin,California,Frank Miller
EMP1791,Charlie,Garcia,30,Sales-Florida,Active,2023-05-03,58179.12,charlie.garcia@example.com,4289311324,Excellent,False,Sales,Florida,Charlie Garcia
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,3269496842,Average,True,DevOps,Texas,Eva Jones
EMP1793,Frank,Brown,40,HR-New York,Pending,2021-09-11,62250.89,frank.brown@example.com,6453804420,Excellent,True,HR,New York,Frank Brown
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,2020-02-21,105931.77,alice.smith@example.com,175096169,Poor,True,Cloud Tech,Florida,Alice Smith
EMP1795,Charlie,Davis,30,HR-Florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,1595919456,Average,True,HR,Florida,Charlie Davis
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,5757475832,Good,False,Sales,Nevada,Charlie Jones
EMP1797,Bob,Davis,25,HR-Texas,Pending,2024-10-02,91600.13,bob.davis@example.com,9205677566,Average,True,HR,Texas,Bob Davis
EMP1798,Heidi,Smith,25,Cloud Tech-Illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,7722660255,Good,True,Cloud Tech,Illinois,Heidi Smith
EMP1799,Eva,Williams,30,HR-New York,Active,2021-08-09,69365.47,eva.williams@example.com,2650622922,Average,True,HR,New York,Eva Williams
EMP1800,Heidi,Smith,25,HR-New York,Active,2021-07-14,58012.23,heidi.smith@example.com,1067245306,Average,True,HR,New York,Heidi Smith
EMP1801,Bob,Miller,30,Sales-California,Pending,2021-10-14,68973.65,bob.miller@example.com,6248433796,Average,True,Sales,California,Bob Miller
EMP1802,Eva,Smith,30,Admin-New York,Active,2021-09-29,92928.4,eva.smith@example.com,6627051156,Poor,True,Admin,New York,Eva Smith
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,9423873669,Poor,True,Admin,Texas,Heidi Smith
EMP1804,Bob,Miller,40,Finance-New York,Pending,2023-05-05,112389.31,bob.miller@example.com,4254969191,Excellent,False,Finance,New York,Bob Miller
EMP1805,Heidi,Brown,30,HR-California,Inactive,2024-08-01,63870.3,heidi.brown@example.com,8455259709,Excellent,False,HR,California,Heidi Brown
EMP1806,Bob,Garcia,40,Sales-New York,Active,2024-07-22,106164.53,bob.garcia@example.com,7563353573,Good,False,Sales,New York,Bob Garcia
EMP1807,Bob,Smith,40,HR-Nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,8595325938,Poor,False,HR,Nevada,Bob Smith
EMP1808,David,Miller,30,Sales-California,Inactive,2022-03-13,62834.72,david.miller@example.com,9337970580,Good,True,Sales,California,David Miller
EMP1809,Frank,Jones,35,Finance-Florida,Active,2020-05-13,83273.41,frank.jones@example.com,6295187793,Excellent,False,Finance,Florida,Frank Jones
EMP1810,Heidi,Williams,30,HR-California,Pending,2023-03-22,58917.58,heidi.williams@example.com,1763425072,Good,False,HR,California,Heidi Williams
EMP1811,Bob,Williams,35,Sales-Nevada,Active,2024-06-10,71148.27,bob.williams@example.com,3055978244,Excellent,True,Sales,Nevada,Bob Williams
EMP1812,Grace,Smith,30,Sales-New York,Pending,2020-11-21,118172.42,grace.smith@example.com,7598339913,Poor,True,Sales,New York,Grace Smith
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,388436603,Average,False,DevOps,Illinois,Frank Brown
EMP1814,Frank,Brown,30,DevOps-New York,Active,2023-09-19,96872.36,frank.brown@example.com,4324006156,Poor,False,DevOps,New York,Frank Brown
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,2768297513,Good,True,Sales,Illinois,Heidi Jones
EMP1816,Charlie,Smith,35,Finance-Texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,7439742924,Good,False,Finance,Texas,Charlie Smith
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,105875255,Poor,True,Finance,Nevada,Grace Williams
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,2022-12-24,70405.23,alice.brown@example.com,8065625903,Poor,True,DevOps,New York,Alice Brown
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,5990802710,Excellent,True,Admin,Nevada,Heidi Smith
EMP1820,Eva,Davis,40,DevOps-California,Active,2023-04-08,50568.35,eva.davis@example.com,2218231554,Good,True,DevOps,California,Eva Davis
EMP1821,Grace,Brown,30,HR-Texas,Inactive,2023-01-29,85518.88,grace.brown@example.com,1651768085,Good,False,HR,Texas,Grace Brown
EMP1822,Frank,Miller,25,HR-Texas,Active,2022-06-03,99155.53,frank.miller@example.com,6281372142,Poor,True,HR,Texas,Frank Miller
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,3080037002,Average,True,Finance,Florida,Frank Davis
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,3228556607,Good,False,Sales,Florida,Charlie Garcia
EMP1825,Charlie,Brown,30,Cloud Tech-Texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,4706810389,Average,True,Cloud Tech,Texas,Charlie Brown
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,2024-07-08,79109.88,grace.williams@example.com,3397051957,Poor,False,Cloud Tech,New York,Grace Williams
EMP1827,Grace,Johnson,30,Admin-Florida,Pending,2022-05-18,88643.5,grace.johnson@example.com,2632809447,Poor,False,Admin,Florida,Grace Johnson
EMP1828,Frank,Davis,30,Admin-Florida,Pending,2020-01-16,90455.7,frank.davis@example.com,5862394534,Excellent,False,Admin,Florida,Frank Davis
EMP1829,David,Garcia,30,HR-Florida,Pending,2023-03-26,75687.9,david.garcia@example.com,4614707985,Good,True,HR,Florida,David Garcia
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,3210613393,Average,False,Cloud Tech,Illinois,Heidi Jones
EMP1831,Eva,Jones,40,Sales-Texas,Pending,2024-12-27,92704.94,eva.jones@example.com,3945703942,Excellent,False,Sales,Texas,Eva Jones
EMP1832,Bob,Williams,30,Sales-California,Pending,2020-04-18,113250.97,bob.williams@example.com,8040325375,Good,True,Sales,California,Bob Williams
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,5769277893,Excellent,False,Finance,Illinois,Alice Brown
EMP1834,Eva,Smith,35,Admin-Texas,Pending,2023-05-08,102459.77,eva.smith@example.com,3191009003,Poor,False,Admin,Texas,Eva Smith
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,2020-12-12,90100.2,eva.brown@example.com,476921052,Good,False,DevOps,Florida,Eva Brown
EMP1836,Eva,Williams,30,Cloud Tech-California,Inactive,2020-06-17,58877.49,eva.williams@example.com,3651460400,Excellent,False,Cloud Tech,California,Eva Williams
EMP1837,Eva,Jones,35,Admin-Illinois,Inactive,2021-07-17,87358.27,eva.jones@example.com,4247310719,Excellent,False,Admin,Illinois,Eva Jones
EMP1838,Bob,Brown,30,Admin-Illinois,Pending,2020-11-05,96140.89,bob.brown@example.com,1137984408,Average,True,Admin,Illinois,Bob Brown
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,2021-01-05,105956.04,charlie.jones@example.com,7123166006,Excellent,False,DevOps,New York,Charlie Jones
EMP1840,Frank,Davis,25,Admin-Illinois,Active,2024-09-11,84716.38,frank.davis@example.com,6762090143,Good,False,Admin,Illinois,Frank Davis
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,7340433699,Good,True,DevOps,Florida,Grace Garcia
EMP1842,Frank,Smith,25,DevOps-California,Active,2020-04-17,61732.03,frank.smith@example.com,9687304518,Average,True,DevOps,California,Frank Smith
EMP1843,Eva,Davis,40,DevOps-Illinois,Active,2022-02-16,97845.7,eva.davis@example.com,5778255881,Good,True,DevOps,Illinois,Eva Davis
EMP1844,Eva,Jones,30,Sales-Florida,Active,2021-08-14,114905.58,eva.jones@example.com,5562965753,Poor,False,Sales,Florida,Eva Jones
EMP1845,Frank,Jones,30,DevOps-Texas,Active,2022-12-24,94619.69,frank.jones@example.com,2786561941,Good,True,DevOps,Texas,Frank Jones
EMP1846,Grace,Johnson,30,DevOps-California,Inactive,2021-07-07,68696.15,grace.johnson@example.com,5577820581,Good,False,DevOps,California,Grace Johnson
EMP1847,Grace,Johnson,40,DevOps-Nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,9582923615,Excellent,False,DevOps,Nevada,Grace Johnson
EMP1848,Frank,Davis,30,HR-Illinois,Active,2023-10-09,50593.33,frank.davis@example.com,1880819047,Excellent,True,HR,Illinois,Frank Davis
EMP1849,Grace,Miller,25,Sales-Texas,Pending,2022-07-02,74606.15,grace.miller@example.com,2357155867,Good,True,Sales,Texas,Grace Miller
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,2020-07-07,53981.73,eva.davis@example.com,6395613722,Average,False,Cloud Tech,Texas,Eva Davis
EMP1851,David,Johnson,30,DevOps-Texas,Pending,2020-09-02,56047.05,david.johnson@example.com,817214363,Excellent,True,DevOps,Texas,David Johnson
EMP1852,Grace,Jones,30,Admin-Texas,Pending,2021-01-12,67733.5,grace.jones@example.com,3813000412,Average,False,Admin,Texas,Grace Jones
EMP1853,Bob,Williams,40,HR-Florida,Pending,2023-09-29,103891.64,bob.williams@example.com,2114716559,Good,True,HR,Florida,Bob Williams
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,9456534698,Good,True,HR,Texas,Charlie Davis
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,7990707549,Poor,True,Finance,Texas,Eva Jones
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,4768169956,Excellent,False,Admin,Illinois,Heidi Williams
EMP1857,Heidi,Williams,35,Cloud Tech-Texas,Active,2020-05-24,89994.12,heidi.williams@example.com,607174810,Good,True,Cloud Tech,Texas,Heidi Williams
EMP1858,Heidi,Johnson,25,Finance-New York,Pending,2023-08-04,50060.73,heidi.johnson@example.com,3176539704,Poor,False,Finance,New York,Heidi Johnson
EMP1859,Grace,Davis,35,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.davis@example.com,4873961028,Excellent,False,Admin,Nevada,Grace Davis
EMP1860,Heidi,Brown,40,Finance-Florida,Pending,2024-05-18,106859.3,heidi.brown@example.com,871827495,Good,False,Finance,Florida,Heidi Brown
EMP1861,David,Smith,25,Finance-Nevada,Inactive,2020-09-05,89707.07,david.smith@example.com,8049187273,Good,False,Finance,Nevada,David Smith
EMP1862,Frank,Johnson,35,DevOps-California,Inactive,2020-04-23,94259.08,frank.johnson@example.com,2049561212,Excellent,True,DevOps,California,Frank Johnson
EMP1863,Bob,Johnson,35,Sales-California,Active,2024-09-18,82174.75,bob.johnson@example.com,7730626041,Excellent,False,Sales,California,Bob Johnson
EMP1864,David,Brown,30,Sales-Texas,Inactive,2023-09-15,63370.22,david.brown@example.com,3597371121,Excellent,False,Sales,Texas,David Brown
EMP1865,Bob,Smith,35,Finance-Texas,Pending,2022-06-15,101472.69,bob.smith@example.com,2990775607,Good,True,Finance,Texas,Bob Smith
EMP1866,David,Jones,25,DevOps-Illinois,Active,2022-09-28,77213.73,david.jones@example.com,5816704685,Good,False,DevOps,Illinois,David Jones
EMP1867,Eva,Miller,40,Sales-Florida,Active,2020-03-16,73749.96,eva.miller@example.com,1114576831,Poor,True,Sales,Florida,Eva Miller
EMP1868,Alice,Davis,40,Cloud Tech-New York,Pending,2023-09-28,86618.37,alice.davis@example.com,1021923784,Average,False,Cloud Tech,New York,Alice Davis
EMP1869,Charlie,Miller,30,Admin-Texas,Active,2024-02-15,59911.33,charlie.miller@example.com,8471296179,Excellent,True,Admin,Texas,Charlie Miller
EMP1870,Heidi,Jones,30,Cloud Tech-New York,Pending,2023-08-21,59137.64,heidi.jones@example.com,3324260507,Good,False,Cloud Tech,New York,Heidi Jones
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,Pending,2020-12-15,108474.65,alice.garcia@example.com,184980424,Good,True,Cloud Tech,Florida,Alice Garcia
EMP1872,Bob,Johnson,25,Finance-Illinois,Pending,2021-03-27,54417.71,bob.johnson@example.com,3733777311,Excellent,False,Finance,Illinois,Bob Johnson
EMP1873,Frank,Smith,40,HR-Texas,Pending,2023-03-25,88211.94,frank.smith@example.com,6881228216,Average,False,HR,Texas,Frank Smith
EMP1874,David,Johnson,25,Sales-New York,Inactive,2020-05-09,58452.18,david.johnson@example.com,8192365345,Excellent,True,Sales,New York,David Johnson
EMP1875,Grace,Williams,30,DevOps-California,Pending,2020-12-03,80706.28,grace.williams@example.com,605603566,Average,True,DevOps,California,Grace Williams
EMP1876,Alice,Johnson,30,Cloud Tech-Nevada,Pending,2022-02-09,86618.37,alice.johnson@example.com,9327986238,Good,True,Cloud Tech,Nevada,Alice Johnson
EMP1877,Heidi,Johnson,25,Cloud Tech-Texas,Active,2020-07-01,99471.89,heidi.johnson@example.com,8471690617,Average,True,Cloud Tech,Texas,Heidi Johnson
EMP1878,Eva,Jones,40,DevOps-Florida,Pending,2020-09-16,64431.22,eva.jones@example.com,1205464753,Poor,False,DevOps,Florida,Eva Jones
EMP1879,Heidi,Jones,40,Admin-New York,Pending,2023-11-17,52633.48,heidi.jones@example.com,8954787697,Good,False,Admin,New York,Heidi Jones
EMP1880,Heidi,Jones,30,Cloud Tech-Nevada,Inactive,2021-12-13,79315.01,heidi.jones@example.com,9992751757,Poor,True,Cloud Tech,Nevada,Heidi Jones
EMP1881,David,Miller,25,Sales-Texas,Pending,2022-01-11,110391.17,david.miller@example.com,8914444982,Excellent,False,Sales,Texas,David Miller
EMP1882,David,Williams,40,DevOps-Nevada,Active,2021-07-20,53714.83,david.williams@example.com,5539354357,Excellent,True,DevOps,Nevada,David Williams
EMP1883,Charlie,Garcia,40,Finance-New York,Active,2023-10-04,114587.11,charlie.garcia@example.com,6449639242,Excellent,True,Finance,New York,Charlie Garcia
EMP1884,Frank,Garcia,35,Admin-Florida,Inactive,2021-11-15,93177.35,frank.garcia@example.com,5885379820,Average,False,Admin,Florida,Frank Garcia
EMP1885,Heidi,Jones,25,Cloud Tech-Nevada,Active,2023-01-05,62312.13,heidi.jones@example.com,4339527535,Good,False,Cloud Tech,Nevada,Heidi Jones
EMP1886,Heidi,Smith,30,Cloud Tech-Texas,Active,2024-01-17,81137.46,heidi.smith@example.com,7497852490,Excellent,False,Cloud Tech,Texas,Heidi Smith
EMP1887,Grace,Miller,30,DevOps-Nevada,Inactive,2021-04-16,104528.27,grace.miller@example.com,4168601346,Excellent,False,DevOps,Nevada,Grace Miller
EMP1888,Bob,Brown,30,DevOps-Florida,Active,2022-02-08,112395.56,bob.brown@example.com,7894896339,Good,False,DevOps,Florida,Bob Brown
EMP1889,Heidi,Smith,25,Finance-New York,Active,2023-06-02,81849.36,heidi.smith@example.com,6791766511,Excellent,False,Finance,New York,Heidi Smith
EMP1890,Charlie,Davis,40,DevOps-New York,Pending,2022-01-04,118288.91,charlie.davis@example.com,2150014187,Poor,False,DevOps,New York,Charlie Davis
EMP1891,Charlie,Davis,25,DevOps-Illinois,Active,2021-07-28,59555.1,charlie.davis@example.com,4216309000,Good,True,DevOps,Illinois,Charlie Davis
EMP1892,Heidi,Smith,40,Admin-California,Active,2024-12-20,70661.31,heidi.smith@example.com,5944633398,Good,True,Admin,California,Heidi Smith
EMP1893,Charlie,Jones,30,Sales-New York,Active,2022-04-23,109988.16,charlie.jones@example.com,9485320894,Good,True,Sales,New York,Charlie Jones
EMP1894,David,Brown,30,Finance-Florida,Inactive,2020-01-30,101101.24,david.brown@example.com,3263890218,Poor,True,Finance,Florida,David Brown
EMP1895,David,Brown,30,HR-Florida,Pending,2021-03-31,112427.58,david.brown@example.com,9471136336,Good,True,HR,Florida,David Brown
EMP1896,Charlie,Miller,30,Cloud Tech-Florida,Active,2020-03-23,119389.15,charlie.miller@example.com,9223410345,Poor,False,Cloud Tech,Florida,Charlie Miller
EMP1897,Alice,Brown,40,Sales-Florida,Inactive,2024-07-16,105861.23,alice.brown@example.com,9967331166,Good,True,Sales,Florida,Alice Brown
